transaction_id,datetime,date,year,month,year_month,year_quarter,store_id,store_name,district,store_lat,store_lon,customer_id,customer_gender,age_band,customer_segment,channel,payment_method,campaign,product_category,product_subcategory,quantity,unit_price_mur,discount_pct,gross_margin_pct,gross_sales_mur,net_sales_mur,cost_mur,gross_profit_mur,returned_flag,delivery_minutes,satisfaction_score,calc_net_sales,diff
T0004295,2024-05-03T13:14:56Z,2024-05-03,2024,5,2024-05,2024Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,577,Male,25-34,New,In-store,Card,None,Grocery,Fresh,3,90.86,0.022,0.23,272.58,266.58324,205.27,61.31,0,NA,3.8,266.58324,0.0032400000000052387
T0019032,2024-05-03T14:47:43Z,2024-05-03,2024,5,2024-05,2024Q2,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,56,Male,25-34,Returning,In-store,Cash,None,Pharmacy,Wellness,1,135.3,0.032,0.235,135.3,130.9704,100.19,30.78,0,NA,4.5,130.9704,4.000000000132786e-4
T0023191,2024-05-03T14:53:29Z,2024-05-03,2024,5,2024-05,2024Q2,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,2152,Male,45-54,Returning,In-store,Cash,None,Grocery,Fresh,4,62.55,0.001,0.175,250.2,249.94979999999998,206.21,43.74,0,NA,3.7,249.94979999999998,2.000000000066393e-4
T0007753,2024-05-03T15:14:49Z,2024-05-03,2024,5,2024-05,2024Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,1077,Male,35-44,Returning,In-store,Card,None,Fashion,Women,1,1339.63,0.004,0.363,1339.63,1334.27148,849.93,484.34,0,NA,4.2,1334.27148,0.0014800000001287117
T0020035,2024-05-03T15:31:56Z,2024-05-03,2024,5,2024-05,2024Q2,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,13,Male,25-34,New,In-store,Cash,None,Baby,Formula,1,551.94,0,0.191,551.94,551.94,446.52,105.42,0,NA,3.8,551.94,0
T0013089,2024-05-03T15:54:38Z,2024-05-03,2024,5,2024-05,2024Q2,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,1483,Male,18-24,Returning,In-store,Cash,None,Baby,Diapers,1,930.95,0.004,0.193,930.95,927.2262000000001,748.27,178.96,0,NA,4.5,927.2262000000001,0.0037999999999556167
T0000997,2024-05-03T16:15:44Z,2024-05-03,2024,5,2024-05,2024Q2,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,1737,Male,18-24,New,In-store,Cash,None,Grocery,Fresh,3,95.72,0.037,0.257,287.16,276.53508,205.47,71.07,0,NA,3.5,276.53508,0.004920000000026903
T0001752,2024-05-03T16:20:13Z,2024-05-03,2024,5,2024-05,2024Q2,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,547,Male,55+,New,In-store,Card,None,Baby,Formula,2,751.56,0.024,0.191,1503.12,1467.0451199999998,1186.84,280.21,0,NA,4.2,1467.0451199999998,0.0048800000001847366
T0015478,2024-05-03T16:26:29Z,2024-05-03,2024,5,2024-05,2024Q2,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,743,Female,45-54,New,Online,Card,None,Beauty,Skincare,1,734.27,0.015,0.266,734.27,723.25595,530.87,192.39,0,37,3.9,723.25595,0.004050000000006548
T0020149,2024-05-03T16:34:01Z,2024-05-03,2024,5,2024-05,2024Q2,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,2292,Male,25-34,New,In-store,Card,None,Grocery,Fresh,4,115.42,0.033,0.202,461.68,446.44455999999997,356.26,90.18,0,NA,4.5,446.44455999999997,0.004559999999969477
T0009310,2024-05-03T16:45:46Z,2024-05-03,2024,5,2024-05,2024Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,1740,Female,55+,Returning,In-store,MobileMoney,None,Home,Kitchen,2,284.51,0.032,0.301,569.02,550.8113599999999,385.02,165.79,0,NA,4.8,550.8113599999999,0.0013599999999769352
T0017408,2024-05-03T16:51:36Z,2024-05-03,2024,5,2024-05,2024Q2,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,2248,Female,25-34,VIP,In-store,Card,None,Home,Decor,2,820.68,0.031,0.27,1641.36,1590.4778399999998,1161.05,429.43,0,NA,4.5,1590.4778399999998,0.002160000000230866
T0012785,2024-05-03T16:56:14Z,2024-05-03,2024,5,2024-05,2024Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,8,Female,45-54,New,In-store,Cash,None,Fashion,Men,2,675.36,0.045,0.322,1350.72,1289.9376,874.58,415.36,0,NA,3.5,1289.9376,0.0024000000000796717
T0022872,2024-05-03T16:58:16Z,2024-05-03,2024,5,2024-05,2024Q2,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,443,Male,55+,New,In-store,MobileMoney,None,Pharmacy,Personal Care,2,214.91,0.037,0.315,429.82,413.91666,283.54,130.38,0,NA,4.2,413.91666,0.00334000000003698
T0022848,2024-05-03T17:41:57Z,2024-05-03,2024,5,2024-05,2024Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,1182,Female,18-24,New,Delivery,MobileMoney,None,Baby,Diapers,1,895.29,0.053,0.228,895.29,847.8396299999999,654.53,193.31,0,53,4,847.8396299999999,3.7000000008902134e-4
T0020900,2024-05-03T18:19:04Z,2024-05-03,2024,5,2024-05,2024Q2,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,569,Male,25-34,Returning,Delivery,Card,None,Baby,Care,2,773.02,0.026,0.138,1546.04,1505.84296,1298.03,207.81,0,62,4.5,1505.84296,0.0029600000000300497
T0000372,2024-05-03T19:30:04Z,2024-05-03,2024,5,2024-05,2024Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,2202,Female,45-54,VIP,Online,Card,None,Grocery,Beverages,2,56.7,0.057,0.237,113.4,106.9362,81.6,25.34,0,17,3.9,106.9362,0.0037999999999982492
T0020989,2024-05-03T19:47:30Z,2024-05-03,2024,5,2024-05,2024Q2,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,798,Female,35-44,Returning,Online,Card,None,Home,Decor,1,748.65,0.018,0.256,748.65,735.1743,546.97,188.2,0,30,NA,735.1743,0.00430000000005748
T0012095,2024-05-03T20:27:31Z,2024-05-03,2024,5,2024-05,2024Q2,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,1499,Male,25-34,New,Online,Card,None,Electronics,Mobile,1,5211.79,0.033,0.151,5211.79,5039.800929999999,4278.79,761.01,0,29,4.7,5039.800929999999,9.299999992435914e-4
T0005772,2024-05-03T21:06:34Z,2024-05-03,2024,5,2024-05,2024Q2,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,1761,Male,18-24,VIP,In-store,Cash,None,Fashion,Footwear,2,603.72,0.036,0.315,1207.44,1163.97216,797.32,366.65,0,NA,4.4,1163.97216,0.0021600000000034925
T0001537,2024-05-03T21:55:31Z,2024-05-03,2024,5,2024-05,2024Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1394,PreferNotSay,35-44,VIP,In-store,Cash,None,Grocery,Fresh,3,96.6,0.067,0.214,289.8,270.38340000000005,212.52,57.86,0,NA,4,270.38340000000005,0.003400000000056025
T0016334,2024-05-03T22:20:06Z,2024-05-03,2024,5,2024-05,2024Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,2252,Male,55+,Returning,In-store,Cash,None,Pharmacy,Wellness,2,255.7,0,0.214,511.4,511.4,401.96,109.44,0,NA,4.6,511.4,0
T0015127,2024-05-03T23:47:31Z,2024-05-03,2024,5,2024-05,2024Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,571,Female,45-54,Returning,In-store,Card,None,Fashion,Footwear,2,589.85,0.006,0.325,1179.7,1172.6218000000001,791.52,381.1,0,NA,4.2,1172.6218000000001,0.001800000000230284
T0001078,2024-05-04T00:14:24Z,2024-05-04,2024,5,2024-05,2024Q2,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,286,Female,25-34,Returning,Delivery,Card,None,Beauty,Fragrance,1,776.31,0,0.303,776.31,776.31,541.09,235.22,0,66,3.8,776.31,0
T0003757,2024-05-04T02:30:40Z,2024-05-04,2024,5,2024-05,2024Q2,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,2083,Female,55+,Returning,In-store,Cash,None,Electronics,Mobile,1,5593.95,0.026,0.157,5593.95,5448.507299999999,4593.09,855.42,0,NA,3.6,5448.507299999999,0.0027000000009138603
T0019238,2024-05-04T03:19:44Z,2024-05-04,2024,5,2024-05,2024Q2,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,882,Female,25-34,Returning,In-store,Card,None,Grocery,Beverages,3,120.44,0.025,0.222,361.32,352.287,274.08,78.21,0,NA,3.8,352.287,0.0030000000000427463
T0002197,2024-05-04T03:27:55Z,2024-05-04,2024,5,2024-05,2024Q2,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,2107,Male,18-24,New,In-store,MobileMoney,None,Home,Cleaning,1,1495.59,0.028,0.236,1495.59,1453.71348,1110.63,343.08,0,NA,4.2,1453.71348,0.0034799999998540443
T0015621,2024-05-04T03:47:16Z,2024-05-04,2024,5,2024-05,2024Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,2005,Male,45-54,Returning,In-store,Card,None,Grocery,Dry,4,62.52,0.013,0.187,250.08,246.82896000000002,200.67,46.16,0,NA,3.9,246.82896000000002,0.0010399999999890497
T0006091,2024-05-04T04:49:13Z,2024-05-04,2024,5,2024-05,2024Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,1815,Female,25-34,New,Delivery,BankTransfer,None,Baby,Care,3,912.14,0.022,0.188,2736.42,2676.21876,2173.09,503.13,0,57,3.6,2676.21876,0.001239999999597785
T0002402,2024-05-04T07:17:58Z,2024-05-04,2024,5,2024-05,2024Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1469,Female,55+,Returning,Online,Card,None,Home,Cleaning,2,422.81,0.037,0.183,845.62,814.33206,665.31,149.02,0,20,4.9,814.33206,0.0020599999999149077
T0005102,2024-05-04T09:14:58Z,2024-05-04,2024,5,2024-05,2024Q2,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,1321,Female,35-44,New,Online,Card,None,Grocery,Beverages,2,100.36,0.038,0.209,200.72,193.09264,152.73,40.36,0,27,3.9,193.09264,0.0026399999999853208
T0015502,2024-05-04T09:15:08Z,2024-05-04,2024,5,2024-05,2024Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1377,Male,18-24,New,In-store,MobileMoney,None,Grocery,Fresh,4,52.77,0.053,0.175,211.08,199.89276,164.91,34.98,0,NA,4.7,199.89276,0.0027600000000234104
T0020950,2024-05-04T09:38:32Z,2024-05-04,2024,5,2024-05,2024Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,1021,Male,35-44,Returning,Online,MobileMoney,None,Home,Decor,1,505.03,0.021,0.22,505.03,494.42436999999995,385.65,108.77,0,38,4.7,494.42436999999995,0.0043699999999375905
T0014670,2024-05-04T09:41:36Z,2024-05-04,2024,5,2024-05,2024Q2,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,572,Female,45-54,New,Online,Card,None,Home,Kitchen,1,1505.31,0.035,0.276,1505.31,1452.6241499999999,1051.7,400.92,0,41,4.1,1452.6241499999999,0.004149999999981446
T0012749,2024-05-04T10:08:07Z,2024-05-04,2024,5,2024-05,2024Q2,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,2085,Female,45-54,New,In-store,Card,None,Home,Kitchen,2,454.35,0.021,0.209,908.7,889.6173,703.69,185.93,0,NA,NA,889.6173,0.0027000000000043656
T0015970,2024-05-04T10:59:36Z,2024-05-04,2024,5,2024-05,2024Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,32,Female,25-34,Returning,In-store,MobileMoney,None,Pharmacy,Wellness,1,241.67,0.013,0.265,241.67,238.52829,175.32,63.21,0,NA,4.4,238.52829,0.0017100000000027649
T0015206,2024-05-04T11:13:20Z,2024-05-04,2024,5,2024-05,2024Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,2476,Female,35-44,Returning,In-store,Cash,None,Grocery,Dry,2,84.43,0.02,0.225,168.86,165.4828,128.25,37.23,0,NA,4.1,165.4828,0.0028000000000076852
T0005615,2024-05-04T14:35:50Z,2024-05-04,2024,5,2024-05,2024Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,409,Male,25-34,New,In-store,Cash,None,Electronics,Accessories,1,3681.28,0.02,0.167,3681.28,3607.6544000000004,3005.17,602.48,0,NA,3.7,3607.6544000000004,0.004400000000259752
T0009843,2024-05-04T14:44:14Z,2024-05-04,2024,5,2024-05,2024Q2,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,90,Male,35-44,Returning,Delivery,Card,None,Grocery,Snacks,4,62.45,0.005,0.23,249.8,248.55100000000002,191.38,57.17,0,72,4.1,248.55100000000002,0.0010000000000047748
T0020105,2024-05-04T15:23:14Z,2024-05-04,2024,5,2024-05,2024Q2,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,1909,Female,35-44,Returning,In-store,Card,None,Grocery,Fresh,1,101.1,0.015,0.198,101.1,99.58349999999999,79.86,19.72,0,NA,NA,99.58349999999999,0.0034999999999882903
T0022173,2024-05-04T16:19:16Z,2024-05-04,2024,5,2024-05,2024Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,992,Female,25-34,New,In-store,Card,None,Grocery,Dry,2,111.7,0.034,0.248,223.4,215.8044,162.28,53.52,0,NA,3.5,215.8044,0.004399999999975535
T0017608,2024-05-04T16:48:41Z,2024-05-04,2024,5,2024-05,2024Q2,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,1752,Female,25-34,New,In-store,Card,None,Grocery,Beverages,3,81.7,0.034,0.169,245.1,236.76659999999998,196.76,40.01,0,NA,4.2,236.76659999999998,0.003400000000027603
T0004510,2024-05-04T17:19:33Z,2024-05-04,2024,5,2024-05,2024Q2,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,775,Male,25-34,Returning,In-store,Cash,None,Grocery,Dry,2,93.56,0.034,0.221,187.12,180.75792,140.81,39.95,0,NA,NA,180.75792,0.0020799999999780994
T0011249,2024-05-04T18:32:25Z,2024-05-04,2024,5,2024-05,2024Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,2468,Male,45-54,Returning,In-store,Card,None,Grocery,Beverages,1,77.65,0.035,0.16,77.65,74.93225,62.94,11.99,0,NA,4,74.93225,0.002249999999989427
T0005792,2024-05-04T19:19:58Z,2024-05-04,2024,5,2024-05,2024Q2,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,1503,Male,35-44,VIP,In-store,Card,None,Grocery,Fresh,2,104.77,0,0.211,209.54,209.54,165.33,44.21,0,NA,3.9,209.54,0
T0005185,2024-05-04T19:55:59Z,2024-05-04,2024,5,2024-05,2024Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,2482,Female,45-54,New,In-store,Card,None,Home,Kitchen,1,416.82,0.052,0.193,416.82,395.14536,318.89,76.26,0,NA,3.8,395.14536,0.0046399999999948704
T0006307,2024-05-04T20:46:44Z,2024-05-04,2024,5,2024-05,2024Q2,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,1701,Male,35-44,VIP,In-store,Card,None,Electronics,Mobile,1,7228.85,0.073,0.16,7228.85,6701.143950000001,5628.96,1072.18,0,NA,NA,6701.143950000001,0.003950000000259024
T0014214,2024-05-04T20:56:44Z,2024-05-04,2024,5,2024-05,2024Q2,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,1776,Male,55+,New,In-store,Cash,None,Electronics,Accessories,1,2930.6,0.053,0.146,2930.6,2775.2781999999997,2370.09,405.19,0,NA,4.8,2775.2781999999997,0.0018000000004576577
T0015755,2024-05-04T20:58:36Z,2024-05-04,2024,5,2024-05,2024Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,1286,Male,25-34,Returning,In-store,Card,None,Grocery,Beverages,3,114.71,0.021,0.227,344.13,336.90326999999996,260.42,76.48,0,NA,3.1,336.90326999999996,0.0032699999999863394
T0004934,2024-05-04T21:14:42Z,2024-05-04,2024,5,2024-05,2024Q2,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1561,Female,18-24,Returning,In-store,Card,None,Grocery,Beverages,2,111.04,0.035,0.223,222.08,214.3072,166.52,47.79,1,NA,3.4,214.3072,0.0028000000000076852
T0000496,2024-05-04T21:39:48Z,2024-05-04,2024,5,2024-05,2024Q2,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,1898,Male,35-44,Returning,Delivery,Card,None,Electronics,Appliances,1,5697.46,0.035,0.171,5697.46,5498.0489,4557.88,940.17,1,70,3.6,5498.0489,0.0011000000004059984
T0009411,2024-05-04T21:48:28Z,2024-05-04,2024,5,2024-05,2024Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,1455,Male,45-54,New,In-store,Cash,None,Fashion,Footwear,1,697.63,0.02,0.343,697.63,683.6774,449.18,234.5,0,NA,4,683.6774,0.002599999999915781
T0016220,2024-05-04T21:54:11Z,2024-05-04,2024,5,2024-05,2024Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1160,Male,25-34,New,Online,Card,None,Grocery,Dry,2,123.07,0.056,0.235,246.14,232.35616,177.76,54.6,0,15,4.3,232.35616,0.0038400000000251566
T0023589,2024-05-04T23:05:08Z,2024-05-04,2024,5,2024-05,2024Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,992,Female,25-34,New,Delivery,Card,None,Beauty,Makeup,1,935.01,0.052,0.323,935.01,886.3894799999999,600.09,286.3,0,65,3.6,886.3894799999999,5.200000000513683e-4
T0019438,2024-05-05T00:45:11Z,2024-05-05,2024,5,2024-05,2024Q2,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,428,Male,35-44,Returning,In-store,Card,None,Pharmacy,Wellness,2,307.09,0.012,0.233,614.18,606.8098399999999,465.42,141.39,0,NA,5,606.8098399999999,1.6000000005078618e-4
T0017451,2024-05-05T01:20:12Z,2024-05-05,2024,5,2024-05,2024Q2,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,2274,PreferNotSay,35-44,New,Online,Card,None,Home,Decor,2,387.59,0.055,0.236,775.18,732.5450999999999,559.67,172.88,0,28,3.2,732.5450999999999,0.004900000000020555
T0021210,2024-05-05T02:07:34Z,2024-05-05,2024,5,2024-05,2024Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,183,Male,25-34,New,In-store,Cash,None,Fashion,Women,2,463.48,0.013,0.309,926.96,914.90952,632.2,282.71,0,NA,4.6,914.90952,4.799999999249849e-4
T0006611,2024-05-05T03:11:11Z,2024-05-05,2024,5,2024-05,2024Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,71,Female,18-24,New,In-store,Cash,None,Baby,Formula,2,643.89,0.057,0.236,1287.78,1214.37654,927.79,286.59,0,NA,3.9,1214.37654,0.003460000000131913
T0016200,2024-05-05T04:00:29Z,2024-05-05,2024,5,2024-05,2024Q2,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,2475,Female,55+,Returning,In-store,Card,None,Pharmacy,Personal Care,1,275.93,0.016,0.279,275.93,271.51512,195.77,75.75,0,NA,3.9,271.51512,0.004879999999957363
T0018503,2024-05-05T04:09:56Z,2024-05-05,2024,5,2024-05,2024Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,292,Female,55+,Returning,In-store,MobileMoney,None,Baby,Diapers,1,703.75,0.032,0.169,703.75,681.23,566.1,115.13,0,NA,3.3,681.23,0
T0021809,2024-05-05T04:52:09Z,2024-05-05,2024,5,2024-05,2024Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,2486,Male,18-24,VIP,In-store,Cash,None,Home,Cleaning,3,344.53,0.061,0.266,1033.59,970.54101,712.38,258.16,0,NA,3.3,970.54101,0.0010100000000647924
T0001092,2024-05-05T05:14:18Z,2024-05-05,2024,5,2024-05,2024Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,882,Female,25-34,Returning,In-store,Card,None,Beauty,Fragrance,2,618.32,0.037,0.29,1236.64,1190.8843200000001,845.52,345.36,0,NA,4,1190.8843200000001,0.004320000000006985
T0018444,2024-05-05T05:37:25Z,2024-05-05,2024,5,2024-05,2024Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1760,Male,25-34,Returning,In-store,Card,None,Grocery,Snacks,2,67.43,0.034,0.207,134.86,130.27476000000001,103.3,26.97,0,NA,4.8,130.27476000000001,0.004760000000004538
T0012974,2024-05-05T05:54:44Z,2024-05-05,2024,5,2024-05,2024Q2,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,1926,Male,35-44,New,In-store,Card,None,Grocery,Fresh,4,98.71,0.018,0.254,394.84,387.73287999999997,289.25,98.48,0,NA,3.9,387.73287999999997,0.002879999999947813
T0021495,2024-05-05T06:07:41Z,2024-05-05,2024,5,2024-05,2024Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,2497,Male,25-34,Returning,Delivery,Cash,None,Grocery,Dry,3,98.25,0.006,0.233,294.75,292.9815,224.72,68.26,0,35,4,292.9815,0.0014999999999645297
T0018471,2024-05-05T06:21:39Z,2024-05-05,2024,5,2024-05,2024Q2,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,2258,Female,55+,New,Delivery,Cash,None,Home,Decor,2,648.89,0.023,0.287,1297.78,1267.93106,904.03,363.9,0,40,5,1267.93106,0.0010599999998248677
T0018941,2024-05-05T08:44:07Z,2024-05-05,2024,5,2024-05,2024Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,1461,Female,35-44,New,Online,Card,None,Grocery,Fresh,3,81.59,0.029,0.2,244.77,237.67167,190.14,47.53,0,6,3.7,237.67167,0.00167000000001849
T0002179,2024-05-05T08:52:51Z,2024-05-05,2024,5,2024-05,2024Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,207,Female,25-34,Returning,In-store,Cash,None,Fashion,Men,1,717.84,0.001,0.318,717.84,717.12216,489.08,228.04,0,NA,4.4,717.12216,0.0021600000000034925
T0018134,2024-05-05T09:28:06Z,2024-05-05,2024,5,2024-05,2024Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,1760,Male,25-34,Returning,In-store,Cash,None,Grocery,Dry,2,110.08,0.022,0.185,220.16,215.31647999999998,175.49,39.83,0,NA,4,215.31647999999998,0.0035200000000088494
T0019922,2024-05-05T09:51:57Z,2024-05-05,2024,5,2024-05,2024Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,34,Male,25-34,New,In-store,Cash,None,Electronics,Appliances,1,6493.2,0.014,0.159,6493.2,6402.2952,5384.33,1017.97,0,NA,3.8,6402.2952,0.004800000000614091
T0011866,2024-05-05T10:33:41Z,2024-05-05,2024,5,2024-05,2024Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,1078,Male,55+,New,In-store,Cash,None,Grocery,Beverages,1,117.3,0.031,0.22,117.3,113.66369999999999,88.65,25.01,0,NA,3.4,113.66369999999999,0.0036999999999949296
T0004826,2024-05-05T11:21:31Z,2024-05-05,2024,5,2024-05,2024Q2,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1420,Female,25-34,New,In-store,Card,None,Grocery,Fresh,2,49.17,0.034,0.208,98.34,94.99644,75.24,19.76,0,NA,4.3,94.99644,0.0035599999999931242
T0002345,2024-05-05T11:24:38Z,2024-05-05,2024,5,2024-05,2024Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,1985,Male,18-24,New,In-store,Card,None,Grocery,Beverages,1,86.45,0.049,0.227,86.45,82.21395,63.55,18.66,0,NA,NA,82.21395,0.003950000000003229
T0007418,2024-05-05T12:03:29Z,2024-05-05,2024,5,2024-05,2024Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,2130,Female,55+,New,In-store,Cash,None,Grocery,Beverages,3,70.06,0.02,0.254,210.18,205.9764,153.66,52.32,0,NA,4.2,205.9764,0.003599999999977399
